,pd_id,icon_on,icon_off,icon_offline,icon_smartconfig,icon_lock_screen_on,icon_lock_screen_off,icon_bluetooth_pairing,icon_real,icon_guidepic,icon_smartconfig_off,icon_336,pid,model,name,name_smartconfig,brand_name,desc_cn,subcategory_id,status,ios_status,model_regex,min_app_version,cate_name,inherit_id,change_time,rank,sc_type,sc_status,sc_type_more,sc_type_more_v2,sc_failed,ios_sc_visible,bind_confirm,fiveG_wifi,bt_rssi,bt_bind_style,bt_match,bt_is_secure,bt_gateway,mesh_gateway,permission_control,wexin_share,ct_offline_enter,op_history,voice_control,voice_ctrl_ed,infrared_gateway,zigbee_gateway,member_cnt,ios_asset,relations,resolve_type,link_rssi,name_cn,name_en,desc_en,metasubcategory_name,metacategory_name,product_number,product_number_source_type,product_additional
10,1590,https://static.home.mi.com/app/image/get/file/developer_15726004711r5seytn.png,https://static.home.mi.com/app/image/get/file/developer_1572600475gtbrj2zm.png,https://static.home.mi.com/app/image/get/file/developer_15726004778ums7hhg.png,,https://static.home.mi.com/app/image/get/file/developer_15726004816977d3sc.png,https://static.home.mi.com/app/image/get/file/developer_1572600484opbhpgo6.png,,https://static.home.mi.com/app/image/get/file/developer_1572600468oi89u7z8.png,,https://static.home.mi.com/app/image/get/file/developer_1567499102z57zaagz.png,,8,viomi.aircondition.v6,King (1P),,,1P挂机KFRd-26GW/KH1-C1,22,3,3,,60160,Environment appliances,0,1603768395,17,0,3,[],[],0,True,0,0,,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,[],1,-45,,King (1P),1P on hook KFRd-26GW/KH1-C1,Air conditioner,Environment appliances,KFRd-26GW/KH1-C1,auto,
11,67210,https://cdn.cnbj1.fds.api.mi-img.com/iotweb-product-center/developer_1561539614108oGpiP7mL.png?GalaxyAccessKeyId=AKVGLQWBOVIRQ3XLEW&Expires=9223372036854775807&Signature=/7YrSya8LiD6Eyfud/lwQekX8Ao=,https://cdn.cnbj1.fds.api.mi-img.com/iotweb-product-center/developer_1561539614108oGpiP7mL.png?GalaxyAccessKeyId=AKVGLQWBOVIRQ3XLEW&Expires=9223372036854775807&Signature=/7YrSya8LiD6Eyfud/lwQekX8Ao=,https://cdn.cnbj1.fds.api.mi-img.com/iotweb-product-center/developer_1561539614108oGpiP7mL.png?GalaxyAccessKeyId=AKVGLQWBOVIRQ3XLEW&Expires=9223372036854775807&Signature=/7YrSya8LiD6Eyfud/lwQekX8Ao=,https://cdn.cnbj1.fds.api.mi-img.com/iotweb-product-center/developer_1561539614108oGpiP7mL.png?GalaxyAccessKeyId=AKVGLQWBOVIRQ3XLEW&Expires=9223372036854775807&Signature=/7YrSya8LiD6Eyfud/lwQekX8Ao=,https://cdn.cnbj1.fds.api.mi-img.com/iotweb-product-center/developer_1561539614108oGpiP7mL.png?GalaxyAccessKeyId=AKVGLQWBOVIRQ3XLEW&Expires=9223372036854775807&Signature=/7YrSya8LiD6Eyfud/lwQekX8Ao=,https://cdn.cnbj1.fds.api.mi-img.com/iotweb-product-center/developer_1561539614108oGpiP7mL.png?GalaxyAccessKeyId=AKVGLQWBOVIRQ3XLEW&Expires=9223372036854775807&Signature=/7YrSya8LiD6Eyfud/lwQekX8Ao=,,https://cdn.cnbj1.fds.api.mi-img.com/iotweb-product-center/developer_1561539614108oGpiP7mL.png?GalaxyAccessKeyId=AKVGLQWBOVIRQ3XLEW&Expires=9223372036854775807&Signature=/7YrSya8LiD6Eyfud/lwQekX8Ao=,,,,14,zhihw.tv.yk0002,遥控大师-wifi转红外-电视机,,,遥控大师-wifi转红外-电视机,15,3,3,,60160,Audio & video equipment,0,1603768729,0,0,0,[],[],0,False,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,[],-1,-45,遥控大师-wifi转红外-电视机,Remote control master-wifi to infrared-TV,Remote control master-wifi to infrared-TV,Tv,Audio & video equipment,,,
12,70251,https://cdn.cnbj1.fds.api.mi-img.com/iotweb-product-center/developer_1593498759860tLifhxkD.png?GalaxyAccessKeyId=AKVGLQWBOVIRQ3XLEW&Expires=9223372036854775807&Signature=P6eVY6GRa5mO+pt/tVdgol7Q/Yg=,https://cdn.cnbj1.fds.api.mi-img.com/iotweb-product-center/developer_1593498759860tLifhxkD.png?GalaxyAccessKeyId=AKVGLQWBOVIRQ3XLEW&Expires=9223372036854775807&Signature=P6eVY6GRa5mO+pt/tVdgol7Q/Yg=,https://cdn.cnbj1.fds.api.mi-img.com/iotweb-product-center/developer_1593498759860tLifhxkD.png?GalaxyAccessKeyId=AKVGLQWBOVIRQ3XLEW&Expires=9223372036854775807&Signature=P6eVY6GRa5mO+pt/tVdgol7Q/Yg=,https://cdn.cnbj1.fds.api.mi-img.com/iotweb-product-center/developer_1593498759860tLifhxkD.png?GalaxyAccessKeyId=AKVGLQWBOVIRQ3XLEW&Expires=9223372036854775807&Signature=P6eVY6GRa5mO+pt/tVdgol7Q/Yg=,https://cdn.cnbj1.fds.api.mi-img.com/iotweb-product-center/developer_1593498759860tLifhxkD.png?GalaxyAccessKeyId=AKVGLQWBOVIRQ3XLEW&Expires=9223372036854775807&Signature=P6eVY6GRa5mO+pt/tVdgol7Q/Yg=,https://cdn.cnbj1.fds.api.mi-img.com/iotweb-product-center/developer_1593498759860tLifhxkD.png?GalaxyAccessKeyId=AKVGLQWBOVIRQ3XLEW&Expires=9223372036854775807&Signature=P6eVY6GRa5mO+pt/tVdgol7Q/Yg=,,https://cdn.cnbj1.fds.api.mi-img.com/iotweb-product-center/developer_1593498759860tLifhxkD.png?GalaxyAccessKeyId=AKVGLQWBOVIRQ3XLEW&Expires=9223372036854775807&Signature=P6eVY6GRa5mO+pt/tVdgol7Q/Yg=,,,,11,ileja.hud.ccms,Carrobot C2-Mini Pro,,,智能HUD智炫版Pro,233,3,3,,60160,Other,0,1604495093,0,5,3,[],[],0,True,0,0,,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,[],0,-45,,Carrobot C2-Mini Pro,Smart HUD Pro,Other,Other,,,
13,1548,https://cdn.cnbj1.fds.api.mi-img.com/iotweb-product-center/developer_1567046126799jih4hrZJ.png?GalaxyAccessKeyId=AKVGLQWBOVIRQ3XLEW&amp;amp;amp;amp;amp;Expires=9223372036854775807&amp;amp;amp;amp;amp;Signature=i1fKUpfeTCsmZX5oWSZsUbJySNQ=,https://cdn.cnbj1.fds.api.mi-img.com/iotweb-product-center/developer_1567046126799jih4hrZJ.png?GalaxyAccessKeyId=AKVGLQWBOVIRQ3XLEW&amp;amp;amp;amp;amp;Expires=9223372036854775807&amp;amp;amp;amp;amp;Signature=i1fKUpfeTCsmZX5oWSZsUbJySNQ=,https://cdn.cnbj1.fds.api.mi-img.com/iotweb-product-center/developer_1567046126799jih4hrZJ.png?GalaxyAccessKeyId=AKVGLQWBOVIRQ3XLEW&amp;amp;amp;amp;amp;Expires=9223372036854775807&amp;amp;amp;amp;amp;Signature=i1fKUpfeTCsmZX5oWSZsUbJySNQ=,,https://cdn.cnbj1.fds.api.mi-img.com/iotweb-product-center/developer_1567046126799jih4hrZJ.png?GalaxyAccessKeyId=AKVGLQWBOVIRQ3XLEW&amp;amp;amp;amp;amp;Expires=9223372036854775807&amp;amp;amp;amp;amp;Signature=i1fKUpfeTCsmZX5oWSZsUbJySNQ=,https://cdn.cnbj1.fds.api.mi-img.com/iotweb-product-center/developer_1567046126799jih4hrZJ.png?GalaxyAccessKeyId=AKVGLQWBOVIRQ3XLEW&amp;amp;amp;amp;amp;Expires=9223372036854775807&amp;amp;amp;amp;amp;Signature=i1fKUpfeTCsmZX5oWSZsUbJySNQ=,,https://cdn.cnbj1.fds.api.mi-img.com/iotweb-product-center/developer_1567046126799jih4hrZJ.png?GalaxyAccessKeyId=AKVGLQWBOVIRQ3XLEW&amp;amp;amp;amp;amp;Expires=9223372036854775807&amp;amp;amp;amp;amp;Signature=i1fKUpfeTCsmZX5oWSZsUbJySNQ=,,https://static.home.mi.com/app/image/get/file/developer_15650007077tmsu0ry.png,,8,yeelink.curtain.ctmt1,Yeelight Smart Curtain Controller,,,,13,3,3,,60160,Home security,0,1603768296,9,3,3,[],[],0,True,0,0,,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,[],1,-45,,Yeelight Smart Curtain Controller,,Motorized curtain,Home security,,,
14,70702,https://cdn.cnbj1.fds.api.mi-img.com/iotweb-product-center/developer_1601429905090rCymdDEa.png?GalaxyAccessKeyId=AKVGLQWBOVIRQ3XLEW&Expires=9223372036854775807&Signature=2jQ+B9sI2QsjislSPtwbFxK1hNU=,https://cdn.cnbj1.fds.api.mi-img.com/iotweb-product-center/developer_1601429905090rCymdDEa.png?GalaxyAccessKeyId=AKVGLQWBOVIRQ3XLEW&Expires=9223372036854775807&Signature=2jQ+B9sI2QsjislSPtwbFxK1hNU=,https://cdn.cnbj1.fds.api.mi-img.com/iotweb-product-center/developer_1601429905090rCymdDEa.png?GalaxyAccessKeyId=AKVGLQWBOVIRQ3XLEW&Expires=9223372036854775807&Signature=2jQ+B9sI2QsjislSPtwbFxK1hNU=,https://cdn.cnbj1.fds.api.mi-img.com/iotweb-product-center/developer_1601429905090rCymdDEa.png?GalaxyAccessKeyId=AKVGLQWBOVIRQ3XLEW&Expires=9223372036854775807&Signature=2jQ+B9sI2QsjislSPtwbFxK1hNU=,https://cdn.cnbj1.fds.api.mi-img.com/iotweb-product-center/developer_1601429905090rCymdDEa.png?GalaxyAccessKeyId=AKVGLQWBOVIRQ3XLEW&Expires=9223372036854775807&Signature=2jQ+B9sI2QsjislSPtwbFxK1hNU=,https://cdn.cnbj1.fds.api.mi-img.com/iotweb-product-center/developer_1601429905090rCymdDEa.png?GalaxyAccessKeyId=AKVGLQWBOVIRQ3XLEW&Expires=9223372036854775807&Signature=2jQ+B9sI2QsjislSPtwbFxK1hNU=,,https://cdn.cnbj1.fds.api.mi-img.com/iotweb-product-center/developer_1601429905090rCymdDEa.png?GalaxyAccessKeyId=AKVGLQWBOVIRQ3XLEW&Expires=9223372036854775807&Signature=2jQ+B9sI2QsjislSPtwbFxK1hNU=,,,,0,yeelink.light.lamp15,Yeelight Screen Light Bar,,,,17,3,3,,60160,Home security,0,1609156332,0,0,3,[],[],0,True,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,[],0,-45,,Yeelight Screen Light Bar,,Ceiling light,Home security,,,
15,42,https://cdn.cnbj0.fds.api.mi-img.com/miio_user_head/48e1jyhm_1439451617.png,https://cdn.cnbj0.fds.api.mi-img.com/miio_user_head/92wy50te_1439629837.png,https://cdn.cnbj0.fds.api.mi-img.com/miio_user_head/72krpif5_1439629842.png,,https://cdn.cnbj0.fds.api.mi-img.com/miio_user_head/t9f8bffd_1439629860.png,https://cdn.cnbj0.fds.api.mi-img.com/miio_user_head/0rvvxss3_1439629864.png,,https://static.home.mi.com/app/image/get/file/developer_1551946067z8jchf67.png,,,,3,lumi.sensor_magnet.v1,Door & window sensor,,,门窗传感器,158,3,3,,60164,Home security,0,1606447642,0,0,0,[],[],0,False,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,[],0,-45,,Door & window sensor,Door and window sensor,Door and window sensor,Home security,MCCGQ01LM,manual,
16,2258,https://cdn.cnbj1.fds.api.mi-img.com/iotweb-product-center/developer_15855370498179DnTDXrL.png?GalaxyAccessKeyId=AKVGLQWBOVIRQ3XLEW&Expires=9223372036854775807&Signature=NJtyq5x1aCjhnCj+Q5zF3dy/vtw=,https://cdn.cnbj1.fds.api.mi-img.com/iotweb-product-center/developer_15855370498179DnTDXrL.png?GalaxyAccessKeyId=AKVGLQWBOVIRQ3XLEW&Expires=9223372036854775807&Signature=NJtyq5x1aCjhnCj+Q5zF3dy/vtw=,https://cdn.cnbj1.fds.api.mi-img.com/iotweb-product-center/developer_15855370498179DnTDXrL.png?GalaxyAccessKeyId=AKVGLQWBOVIRQ3XLEW&Expires=9223372036854775807&Signature=NJtyq5x1aCjhnCj+Q5zF3dy/vtw=,https://cdn.cnbj1.fds.api.mi-img.com/iotweb-product-center/developer_15855370498179DnTDXrL.png?GalaxyAccessKeyId=AKVGLQWBOVIRQ3XLEW&Expires=9223372036854775807&Signature=NJtyq5x1aCjhnCj+Q5zF3dy/vtw=,https://cdn.cnbj1.fds.api.mi-img.com/iotweb-product-center/developer_15855370498179DnTDXrL.png?GalaxyAccessKeyId=AKVGLQWBOVIRQ3XLEW&Expires=9223372036854775807&Signature=NJtyq5x1aCjhnCj+Q5zF3dy/vtw=,https://cdn.cnbj1.fds.api.mi-img.com/iotweb-product-center/developer_15855370498179DnTDXrL.png?GalaxyAccessKeyId=AKVGLQWBOVIRQ3XLEW&Expires=9223372036854775807&Signature=NJtyq5x1aCjhnCj+Q5zF3dy/vtw=,,https://cdn.cnbj1.fds.api.mi-img.com/iotweb-product-center/developer_15855370498179DnTDXrL.png?GalaxyAccessKeyId=AKVGLQWBOVIRQ3XLEW&Expires=9223372036854775807&Signature=NJtyq5x1aCjhnCj+Q5zF3dy/vtw=,,,,16,090615.switch.mesw1,PTX Mesh intelligent one switch,,,PTX蓝牙Mesh智能开关 一开,161,3,3,,60160,Other,0,1603768543,0,11,3,[],[],0,True,0,0,-66,2,0,0,0,0,0,0,1,0,0,1,0,0,1,0,[],5,-45,,PTX Mesh intelligent one switch,PTX Bluetooth Mesh Smart Switch One on,Switch,Home security,,,
17,841,https://static.home.mi.com/app/image/get/file/developer_1538106585zgtaf5xo.png,https://static.home.mi.com/app/image/get/file/developer_1538106702ul6ecjxq.png,https://static.home.mi.com/app/image/get/file/developer_1538106709kwa86pu7.png,,https://static.home.mi.com/app/image/get/file/developer_1538106727nayhlo17.png,https://static.home.mi.com/app/image/get/file/developer_1538106735piwd12yq.png,,https://static.home.mi.com/app/image/get/file/developer_1539170389edjvgmza.png,,https://static.home.mi.com/app/image/get/file/developer_15381069259bulaaup.png,,8,cgllc.airmonitor.s1,Qingping Air Monitor,,,青萍空气检测仪 (Snow),236,3,3,,60160,Environment appliances,0,1607571230,3,5,3,[],[],0,True,0,0,,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,[],1,-45,,Qingping Air Monitor,Qingping Air Detector (Snow),Air quality detector,Environment appliances,CGS1,manual,
18,72250,https://cnbj1.fds.api.xiaomi.com/iotweb-product-center/6d012fe78dabc14af5bc91317b0eb860_air_cleaner%20(自定义).png?GalaxyAccessKeyId=AKVGLQWBOVIRQ3XLEW&Expires=9223372036854775807&Signature=RU1MS4d1vWMV9EVpymMAOov6MGw=,https://cnbj1.fds.api.xiaomi.com/iotweb-product-center/6d012fe78dabc14af5bc91317b0eb860_air_cleaner%20(自定义).png?GalaxyAccessKeyId=AKVGLQWBOVIRQ3XLEW&Expires=9223372036854775807&Signature=RU1MS4d1vWMV9EVpymMAOov6MGw=,https://cnbj1.fds.api.xiaomi.com/iotweb-product-center/6d012fe78dabc14af5bc91317b0eb860_air_cleaner%20(自定义).png?GalaxyAccessKeyId=AKVGLQWBOVIRQ3XLEW&Expires=9223372036854775807&Signature=RU1MS4d1vWMV9EVpymMAOov6MGw=,https://cnbj1.fds.api.xiaomi.com/iotweb-product-center/6d012fe78dabc14af5bc91317b0eb860_air_cleaner%20(自定义).png?GalaxyAccessKeyId=AKVGLQWBOVIRQ3XLEW&Expires=9223372036854775807&Signature=RU1MS4d1vWMV9EVpymMAOov6MGw=,https://cnbj1.fds.api.xiaomi.com/iotweb-product-center/6d012fe78dabc14af5bc91317b0eb860_air_cleaner%20(自定义).png?GalaxyAccessKeyId=AKVGLQWBOVIRQ3XLEW&Expires=9223372036854775807&Signature=RU1MS4d1vWMV9EVpymMAOov6MGw=,https://cnbj1.fds.api.xiaomi.com/iotweb-product-center/6d012fe78dabc14af5bc91317b0eb860_air_cleaner%20(自定义).png?GalaxyAccessKeyId=AKVGLQWBOVIRQ3XLEW&Expires=9223372036854775807&Signature=RU1MS4d1vWMV9EVpymMAOov6MGw=,,https://cnbj1.fds.api.xiaomi.com/iotweb-product-center/6d012fe78dabc14af5bc91317b0eb860_air_cleaner%20(自定义).png?GalaxyAccessKeyId=AKVGLQWBOVIRQ3XLEW&Expires=9223372036854775807&Signature=RU1MS4d1vWMV9EVpymMAOov6MGw=,,,,14,ikecin.airfresh.95,智能新风控制,,,KP01C1530,135,3,3,,60160,Environment appliances,0,1611284207,0,5,0,[],[],0,False,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,[],0,-45,智能新风控制,Intelligent fresh air control,KP01C1530,Fresh air system,Environment appliances,,,
19,66615,https://static.home.mi.com/app/image/get/file/developer_1560481112qox7te0s.png,https://static.home.mi.com/app/image/get/file/developer_1560481120z71iq72j.png,https://static.home.mi.com/app/image/get/file/developer_1560481128w07g1m6o.png,,https://static.home.mi.com/app/image/get/file/developer_1560481143jlfhqu8s.png,https://static.home.mi.com/app/image/get/file/developer_1560481146nzw0f840.png,,https://static.home.mi.com/app/image/get/file/developer_15604811083fnhknht.png,,https://static.home.mi.com/app/image/get/file/developer_1560497813cptsli8n.png,,0,philips.light.sread2,Mijia Philips Desk Lamp 2S,,,二代台灯 S,17,3,3,,60160,Home security,0,1603769033,0,0,3,[],[],0,True,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,[],0,-45,,Mijia Philips Desk Lamp 2S,Second generation table lamp S,Desk lamp,Home security,,,
20,68418,https://cdn.cnbj1.fds.api.mi-img.com/iotweb-product-center/developer_1577091211203iPQF2xWH.png?GalaxyAccessKeyId=AKVGLQWBOVIRQ3XLEW&Expires=9223372036854775807&Signature=2H3erc7xLIpKHIiiU2lO5VYJr0U=,https://cdn.cnbj1.fds.api.mi-img.com/iotweb-product-center/developer_1577091211203iPQF2xWH.png?GalaxyAccessKeyId=AKVGLQWBOVIRQ3XLEW&Expires=9223372036854775807&Signature=2H3erc7xLIpKHIiiU2lO5VYJr0U=,https://cdn.cnbj1.fds.api.mi-img.com/iotweb-product-center/developer_1577091211203iPQF2xWH.png?GalaxyAccessKeyId=AKVGLQWBOVIRQ3XLEW&Expires=9223372036854775807&Signature=2H3erc7xLIpKHIiiU2lO5VYJr0U=,https://cdn.cnbj1.fds.api.mi-img.com/iotweb-product-center/developer_1577091211203iPQF2xWH.png?GalaxyAccessKeyId=AKVGLQWBOVIRQ3XLEW&Expires=9223372036854775807&Signature=2H3erc7xLIpKHIiiU2lO5VYJr0U=,https://cdn.cnbj1.fds.api.mi-img.com/iotweb-product-center/developer_1577091211203iPQF2xWH.png?GalaxyAccessKeyId=AKVGLQWBOVIRQ3XLEW&Expires=9223372036854775807&Signature=2H3erc7xLIpKHIiiU2lO5VYJr0U=,https://cdn.cnbj1.fds.api.mi-img.com/iotweb-product-center/developer_1577091211203iPQF2xWH.png?GalaxyAccessKeyId=AKVGLQWBOVIRQ3XLEW&Expires=9223372036854775807&Signature=2H3erc7xLIpKHIiiU2lO5VYJr0U=,,https://cdn.cnbj1.fds.api.mi-img.com/iotweb-product-center/developer_1577091211203iPQF2xWH.png?GalaxyAccessKeyId=AKVGLQWBOVIRQ3XLEW&Expires=9223372036854775807&Signature=2H3erc7xLIpKHIiiU2lO5VYJr0U=,,,,12,xiaomi.router.r3600,小米AIoT路由器AX3600,,,,14,3,3,,60160,Home security,0,1603768560,20,0,3,[],[],0,True,0,0,,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,[],0,-45,小米AIoT路由器AX3600,Xiaomi AIoT router AX3600,,Router,Home security,,,
21,1230,https://static.home.mi.com/app/image/get/file/developer_15526392771k33ok8k.png,https://static.home.mi.com/app/image/get/file/developer_1552639283hssnvvp7.png,https://static.home.mi.com/app/image/get/file/developer_1552639302qctdczmj.png,,https://static.home.mi.com/app/image/get/file/developer_1552639309le4fwj89.png,https://static.home.mi.com/app/image/get/file/developer_1552639315zmrgmrfj.png,,https://static.home.mi.com/app/image/get/file/developer_155263926836bw2kvq.png,,https://static.home.mi.com/app/image/get/file/developer_1552639341ucsnb2zj.png,,8,yeelink.light.strip4,Yeelight Willow LED Lightstrip,,,Cane,17,3,3,,60160,Home security,0,1603768298,0,3,3,[],[],0,True,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,[],1,-45,,Yeelight Willow LED Lightstrip,Cane,Light strip,Home security,,,
22,67221,https://static.home.mi.com/app/image/get/file/developer_1571025467zjgtrzpk.png,https://static.home.mi.com/app/image/get/file/developer_1571025471e30u1wri.png,https://static.home.mi.com/app/image/get/file/developer_1571025474w0qj072y.png,,https://static.home.mi.com/app/image/get/file/developer_1571025479kkbfszl9.png,https://static.home.mi.com/app/image/get/file/developer_1571025483cez5yrc1.png,,https://cdn.cnbj1.fds.api.mi-img.com/iotweb-product-center/developer_1571025393764nardSmqB.png?GalaxyAccessKeyId=AKVGLQWBOVIRQ3XLEW&amp;Expires=9223372036854775807&amp;Signature=f0/Z9ZevHmBLTxDtQkcElEti29c=,,https://static.home.mi.com/app/image/get/file/developer_1568257087e0n6acqs.jpg,,0,dmaker.airfresh.a1,Mi Fresh Air Ventilator A1-150,,,"米家新风机卧室版,风量150 m3/h",135,3,3,,60160,Environment appliances,0,1603768988,2,0,3,[],[],0,True,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,[],0,-45,,Mi Fresh Air Ventilator A1-150,"Mijia fresh air fan bedroom version, air volume 150 m3/h",Fresh air system,Environment appliances,MJXFJ-150-A1,manual,
23,66980,https://static.home.mi.com/app/image/get/file/developer_1559119183wa9zbju9.png,https://static.home.mi.com/app/image/get/file/developer_1559119190qkfubf8y.png,https://static.home.mi.com/app/image/get/file/developer_1559119193ueg4rp8i.png,,https://static.home.mi.com/app/image/get/file/developer_1559119198uk5e00um.png,https://static.home.mi.com/app/image/get/file/developer_1559119202utr4cl98.png,,https://static.home.mi.com/app/image/get/file/developer_1559119176wnesm3ml.png,,,,14,coolki.plug.uiid32,switchPower_Warning,,,功率检测插座,4,3,3,,60160,Home security,0,1603769000,0,0,0,[],[],0,False,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,[],0,-45,,switchPower_Warning,Power detection socket,Power outlet,Home security,,,
24,67120,https://static.home.mi.com/app/image/get/file/developer_1564566712m0xllxnj.png,https://static.home.mi.com/app/image/get/file/developer_1564566712m0xllxnj.png,https://static.home.mi.com/app/image/get/file/developer_1564566712m0xllxnj.png,,https://static.home.mi.com/app/image/get/file/developer_1564566712m0xllxnj.png,https://static.home.mi.com/app/image/get/file/developer_1564566712m0xllxnj.png,,https://static.home.mi.com/app/image/get/file/developer_1564566712m0xllxnj.png,,https://static.home.mi.com/app/image/get/file/developer_1564570964yi6mla6g.png,,0,madv.cateye.miowlv2l,Mi Smart Video Doorbell 2 Lite,,,小米智能门铃2 Lite,117,3,3,,60160,Home security,0,1603768842,0,4,3,[],[],0,True,0,0,,1,0,0,0,0,1,0,2,0,0,1,0,0,0,0,[],0,-45,,Mi Smart Video Doorbell 2 Lite,Xiaomi Smart Doorbell 2 Lite,Video doorbell,Home security,,,
25,68687,https://cdn.cnbj1.fds.api.mi-img.com/iotweb-product-center/developer_1577328838306o3DAVGHn.png?GalaxyAccessKeyId=AKVGLQWBOVIRQ3XLEW&Expires=9223372036854775807&Signature=nsIrCrs+zqXgra8pNrFotI8fikw=,https://cdn.cnbj1.fds.api.mi-img.com/iotweb-product-center/developer_1577328838306o3DAVGHn.png?GalaxyAccessKeyId=AKVGLQWBOVIRQ3XLEW&Expires=9223372036854775807&Signature=nsIrCrs+zqXgra8pNrFotI8fikw=,https://cdn.cnbj1.fds.api.mi-img.com/iotweb-product-center/developer_1577328838306o3DAVGHn.png?GalaxyAccessKeyId=AKVGLQWBOVIRQ3XLEW&Expires=9223372036854775807&Signature=nsIrCrs+zqXgra8pNrFotI8fikw=,https://cdn.cnbj1.fds.api.mi-img.com/iotweb-product-center/developer_1577328838306o3DAVGHn.png?GalaxyAccessKeyId=AKVGLQWBOVIRQ3XLEW&Expires=9223372036854775807&Signature=nsIrCrs+zqXgra8pNrFotI8fikw=,https://cdn.cnbj1.fds.api.mi-img.com/iotweb-product-center/developer_1577328838306o3DAVGHn.png?GalaxyAccessKeyId=AKVGLQWBOVIRQ3XLEW&Expires=9223372036854775807&Signature=nsIrCrs+zqXgra8pNrFotI8fikw=,https://cdn.cnbj1.fds.api.mi-img.com/iotweb-product-center/developer_1577328838306o3DAVGHn.png?GalaxyAccessKeyId=AKVGLQWBOVIRQ3XLEW&Expires=9223372036854775807&Signature=nsIrCrs+zqXgra8pNrFotI8fikw=,,https://cdn.cnbj1.fds.api.mi-img.com/iotweb-product-center/developer_1577328838306o3DAVGHn.png?GalaxyAccessKeyId=AKVGLQWBOVIRQ3XLEW&Expires=9223372036854775807&Signature=nsIrCrs+zqXgra8pNrFotI8fikw=,,,,0,viomi.hood.h5,Viomi Internet Hood Flash,,,MIoT-Spec开发接入,116,3,3,,60160,Kitchen appliances,0,1603768406,0,0,3,[],[],0,True,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,[],0,-45,,Viomi Internet Hood Flash,MIoT-Spec development access,Exhaust hood,Kitchen appliances,,,
26,70652,https://cdn.cnbj1.fds.api.mi-img.com/iotweb-product-center/developer_15960017742021S7TeHPU.png?GalaxyAccessKeyId=AKVGLQWBOVIRQ3XLEW&Expires=9223372036854775807&Signature=Q0tzdL13wFsKuFmqGEYXmbboDDU=,https://cdn.cnbj1.fds.api.mi-img.com/iotweb-product-center/developer_15960017742021S7TeHPU.png?GalaxyAccessKeyId=AKVGLQWBOVIRQ3XLEW&Expires=9223372036854775807&Signature=Q0tzdL13wFsKuFmqGEYXmbboDDU=,https://cdn.cnbj1.fds.api.mi-img.com/iotweb-product-center/developer_15960017742021S7TeHPU.png?GalaxyAccessKeyId=AKVGLQWBOVIRQ3XLEW&Expires=9223372036854775807&Signature=Q0tzdL13wFsKuFmqGEYXmbboDDU=,https://cdn.cnbj1.fds.api.mi-img.com/iotweb-product-center/developer_15960017742021S7TeHPU.png?GalaxyAccessKeyId=AKVGLQWBOVIRQ3XLEW&Expires=9223372036854775807&Signature=Q0tzdL13wFsKuFmqGEYXmbboDDU=,https://cdn.cnbj1.fds.api.mi-img.com/iotweb-product-center/developer_15960017742021S7TeHPU.png?GalaxyAccessKeyId=AKVGLQWBOVIRQ3XLEW&Expires=9223372036854775807&Signature=Q0tzdL13wFsKuFmqGEYXmbboDDU=,https://cdn.cnbj1.fds.api.mi-img.com/iotweb-product-center/developer_15960017742021S7TeHPU.png?GalaxyAccessKeyId=AKVGLQWBOVIRQ3XLEW&Expires=9223372036854775807&Signature=Q0tzdL13wFsKuFmqGEYXmbboDDU=,,https://cdn.cnbj1.fds.api.mi-img.com/iotweb-product-center/developer_15960017742021S7TeHPU.png?GalaxyAccessKeyId=AKVGLQWBOVIRQ3XLEW&Expires=9223372036854775807&Signature=Q0tzdL13wFsKuFmqGEYXmbboDDU=,,,,0,dooya.curtain.m2,Dooya Curtain,,,,13,3,3,,60160,Home security,0,1603768535,0,0,3,[],[],0,True,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,[],0,-45,,Dooya Curtain,,Motorized curtain,Home security,,,
